iter	Passed	Remaining
9444	113770	6685
9445	113789	6673
9446	113803	6661
9447	113818	6649
9448	113836	6638
9449	113851	6626
9450	113866	6614
9451	113883	6602
9452	113899	6590
9453	113915	6578
9454	113929	6567
9455	113945	6555
9456	113960	6543
9457	113974	6531
9458	113988	6519
9459	114005	6507
9460	114019	6495
9461	114033	6483
9462	114049	6471
9463	114064	6460
9464	114078	6448
9465	114095	6436
9466	114110	6424
9467	114126	6412
9468	114141	6400
9469	114158	6389
9470	114173	6377
9471	114189	6365
9472	114204	6353
9473	114224	6341
9474	114240	6329
9475	114255	6318
9476	114269	6306
9477	114283	6294
9478	114298	6282
9479	114315	6270
9480	114329	6258
9481	114345	6246
9482	114361	6234
9483	114376	6222
9484	114392	6211
9485	114408	6199
9486	114425	6187
9487	114441	6175
9488	114456	6163
9489	114471	6151
9490	114487	6139
9491	114501	6127
9492	114515	6116
9493	114532	6104
9494	114546	6092
9495	114561	6080
9496	114577	6068
9497	114592	6056
9498	114607	6044
9499	114624	6032
9500	114640	6020
9501	114654	6009
9502	114668	5997
9503	114683	5985
9504	114696	5973
9505	114709	5961
9506	114726	5949
9507	114740	5937
9508	114755	5925
9509	114770	5913
9510	114784	5901
9511	114798	5889
9512	114812	5877
9513	114825	5865
9514	114842	5853
9515	114856	5841
9516	114871	5829
9517	114886	5817
9518	114900	5805
9519	114915	5794
9520	114928	5782
9521	114944	5770
9522	114957	5758
9523	114971	5746
9524	114986	5734
9525	115004	5722
9526	115018	5710
9527	115035	5698
9528	115051	5686
9529	115065	5674
9530	115080	5662
9531	115095	5650
9532	115109	5638
9533	115122	5626
9534	115137	5614
9535	115155	5603
9536	115169	5591
9537	115184	5579
9538	115200	5567
9539	115215	5555
9540	115231	5543
9541	115248	5531
9542	115264	5519
9543	115280	5507
9544	115295	5496
9545	115309	5484
9546	115323	5472
9547	115335	5459
9548	115353	5448
9549	115366	5436
9550	115381	5424
9551	115395	5412
9552	115412	5400
9553	115428	5388
9554	115442	5376
9555	115455	5364
9556	115471	5352
9557	115484	5340
9558	115497	5328
9559	115511	5316
9560	115526	5304
9561	115541	5292
9562	115555	5280
9563	115571	5268
9564	115587	5256
9565	115600	5244
9566	115613	5232
9567	115627	5220
9568	115642	5208
9569	115659	5196
9570	115675	5184
9571	115691	5172
9572	115705	5161
9573	115719	5149
9574	115733	5137
9575	115747	5125
9576	115762	5113
9577	115779	5101
9578	115794	5089
9579	115811	5077
9580	115826	5065
9581	115841	5053
9582	115856	5041
9583	115872	5029
9584	115888	5017
9585	115903	5005
9586	115919	4993
9587	115933	4981
9588	115947	4969
9589	115961	4957
9590	115978	4945
9591	115992	4933
9592	116007	4921
9593	116021	4909
9594	116035	4897
9595	116049	4885
9596	116062	4873
9597	116076	4861
9598	116092	4849
9599	116112	4838
9600	116126	4826
9601	116140	4814
9602	116156	4802
9603	116171	4790
9604	116187	4778
9605	116203	4766
9606	116217	4754
9607	116231	4742
9608	116245	4730
9609	116258	4718
9610	116272	4706
9611	116289	4694
9612	116303	4682
9613	116319	4670
9614	116332	4658
9615	116349	4646
9616	116363	4634
9617	116378	4622
9618	116390	4610
9619	116407	4598
9620	116421	4586
9621	116436	4574
9622	116451	4562
9623	116466	4550
9624	116482	4538
9625	116497	4526
9626	116513	4514
9627	116528	4502
9628	116542	4490
9629	116557	4478
9630	116571	4466
9631	116591	4454
9632	116611	4442
9633	116626	4430
9634	116640	4418
9635	116654	4406
9636	116668	4394
9637	116682	4382
9638	116697	4370
9639	116713	4358
9640	116728	4346
9641	116744	4334
9642	116759	4322
9643	116774	4310
9644	116789	4298
9645	116803	4286
9646	116820	4274
9647	116835	4262
9648	116849	4250
9649	116866	4238
9650	116881	4226
9651	116895	4214
9652	116911	4202
9653	116928	4190
9654	116942	4178
9655	116957	4166
9656	116972	4154
9657	116987	4142
9658	117002	4130
9659	117015	4118
9660	117033	4106
9661	117046	4094
9662	117061	4082
9663	117075	4070
9664	117090	4058
9665	117104	4046
9666	117119	4034
9667	117133	4022
9668	117149	4010
9669	117164	3998
9670	117177	3986
9671	117191	3974
9672	117207	3962
9673	117221	3950
9674	117236	3938
9675	117252	3926
9676	117267	3914
9677	117280	3902
9678	117293	3890
9679	117308	3877
9680	117323	3865
9681	117340	3853
9682	117357	3842
9683	117373	3830
9684	117390	3818
9685	117406	3806
9686	117421	3794
9687	117436	3782
9688	117451	3769
9689	117466	3757
9690	117481	3745
9691	117494	3733
9692	117507	3721
9693	117521	3709
9694	117537	3697
9695	117553	3685
9696	117568	3673
9697	117585	3661
9698	117600	3649
9699	117614	3637
9700	117629	3625
9701	117643	3613
9702	117656	3601
9703	117674	3589
9704	117686	3577
9705	117701	3565
9706	117716	3553
9707	117731	3541
9708	117746	3529
9709	117761	3517
9710	117780	3505
9711	117796	3493
9712	117810	3481
9713	117825	3469
9714	117839	3456
9715	117853	3444
9716	117867	3432
9717	117885	3420
9718	117900	3408
9719	117916	3396
9720	117931	3384
9721	117947	3372
9722	117962	3360
9723	117977	3348
9724	117994	3336
9725	118009	3324
9726	118025	3312
9727	118041	3300
9728	118056	3288
9729	118070	3276
9730	118084	3264
9731	118103	3252
9732	118117	3240
9733	118131	3228
9734	118146	3216
9735	118164	3204
9736	118178	3192
9737	118194	3180
9738	118208	3167
9739	118223	3155
9740	118238	3143
9741	118251	3131
9742	118265	3119
9743	118279	3107
9744	118297	3095
9745	118311	3083
9746	118326	3071
9747	118343	3059
9748	118358	3047
9749	118373	3035
9750	118388	3023
9751	118404	3011
9752	118420	2999
9753	118435	2986
9754	118448	2974
9755	118461	2962
9756	118475	2950
9757	118490	2938
9758	118506	2926
9759	118522	2914
9760	118537	2902
9761	118553	2890
9762	118569	2878
9763	118585	2866
9764	118602	2854
9765	118617	2842
9766	118632	2830
9767	118646	2817
9768	118660	2805
9769	118673	2793
9770	118688	2781
9771	118702	2769
9772	118716	2757
9773	118732	2745
9774	118747	2733
9775	118761	2721
9776	118775	2709
9777	118789	2697
9778	118804	2684
9779	118820	2672
9780	118836	2660
9781	118851	2648
9782	118865	2636
9783	118880	2624
9784	118894	2612
9785	118909	2600
9786	118923	2588
9787	118941	2576
9788	118955	2564
9789	118973	2552
9790	118987	2539
9791	119002	2527
9792	119017	2515
9793	119034	2503
9794	119048	2491
9795	119062	2479
9796	119076	2467
9797	119090	2455
9798	119103	2443
9799	119117	2430
9800	119134	2418
9801	119148	2406
9802	119163	2394
9803	119178	2382
9804	119192	2370
9805	119205	2358
9806	119218	2346
9807	119232	2334
9808	119249	2322
9809	119264	2309
9810	119278	2297
9811	119293	2285
9812	119308	2273
9813	119322	2261
9814	119336	2249
9815	119353	2237
9816	119370	2225
9817	119385	2213
9818	119399	2200
9819	119414	2188
9820	119429	2176
9821	119446	2164
9822	119461	2152
9823	119476	2140
9824	119490	2128
9825	119505	2116
9826	119519	2104
9827	119532	2091
9828	119546	2079
9829	119562	2067
9830	119576	2055
9831	119591	2043
9832	119607	2031
9833	119622	2019
9834	119635	2007
9835	119648	1994
9836	119665	1982
9837	119677	1970
9838	119691	1958
9839	119706	1946
9840	119720	1934
9841	119734	1922
9842	119748	1910
9843	119766	1897
9844	119780	1885
9845	119793	1873
9846	119807	1861
9847	119822	1849
9848	119836	1837
9849	119850	1825
9850	119863	1812
9851	119880	1800
9852	119893	1788
9853	119908	1776
9854	119923	1764
9855	119938	1752
9856	119953	1740
9857	119969	1728
9858	119985	1715
9859	119999	1703
9860	120013	1691
9861	120025	1679
9862	120039	1667
9863	120053	1655
9864	120068	1643
9865	120083	1630
9866	120098	1618
9867	120111	1606
9868	120125	1594
9869	120138	1582
9870	120154	1570
9871	120170	1558
9872	120186	1546
9873	120200	1533
9874	120215	1521
9875	120229	1509
9876	120243	1497
9877	120256	1485
9878	120270	1473
9879	120286	1460
9880	120301	1448
9881	120316	1436
9882	120331	1424
9883	120345	1412
9884	120359	1400
9885	120372	1388
9886	120385	1375
9887	120402	1363
9888	120417	1351
9889	120431	1339
9890	120446	1327
9891	120460	1315
9892	120474	1303
9893	120489	1290
9894	120506	1278
9895	120520	1266
9896	120534	1254
9897	120550	1242
9898	120565	1230
9899	120583	1218
9900	120599	1205
9901	120617	1193
9902	120633	1181
9903	120648	1169
9904	120663	1157
9905	120678	1145
9906	120693	1132
9907	120708	1120
9908	120724	1108
9909	120739	1096
9910	120754	1084
9911	120768	1072
9912	120782	1060
9913	120796	1047
9914	120812	1035
9915	120830	1023
9916	120845	1011
9917	120861	999
9918	120875	987
9919	120890	974
9920	120905	962
9921	120920	950
9922	120936	938
9923	120949	926
9924	120963	914
9925	120980	901
9926	120994	889
9927	121009	877
9928	121025	865
9929	121039	853
9930	121053	841
9931	121067	828
9932	121080	816
9933	121094	804
9934	121109	792
9935	121123	780
9936	121139	768
9937	121154	755
9938	121168	743
9939	121182	731
9940	121195	719
9941	121209	707
9942	121223	694
9943	121240	682
9944	121254	670
9945	121269	658
9946	121283	646
9947	121297	634
9948	121311	621
9949	121325	609
9950	121340	597
9951	121357	585
9952	121377	573
9953	121390	560
9954	121405	548
9955	121420	536
9956	121434	524
9957	121449	512
9958	121464	500
9959	121478	487
9960	121491	475
9961	121507	463
9962	121520	451
9963	121535	439
9964	121549	426
9965	121564	414
9966	121580	402
9967	121595	390
9968	121611	378
9969	121624	365
9970	121637	353
9971	121651	341
9972	121667	329
9973	121681	317
9974	121697	305
9975	121711	292
9976	121724	280
9977	121737	268
9978	121751	256
9979	121767	244
9980	121786	231
9981	121801	219
9982	121816	207
9983	121831	195
9984	121846	183
9985	121861	170
9986	121876	158
9987	121894	146
9988	121909	134
9989	121923	122
9990	121937	109
9991	121951	97
9992	121965	85
9993	121983	73
9994	121998	61
9995	122013	48
9996	122028	36
9997	122043	24
9998	122058	12
9999	122073	0
